x,y
163.25,-66.5
165.5,-66.25
168.0,-65.5
170.25,-63.75
171.5,-61.5
171.75,-58.25
171.5,-56.0
170.75,-52.75
168.25,-51.75
166.25,-52.0
164.25,-53.25
163.25,-55.25
161.5,-58.25
160.75,-59.5
164.25,-51.75
164.25,-49.0
164.25,-45.25
164.25,-41.75
164.25,-39.5
163.5,-37.0
163.5,-35.25
162.75,-32.5
162.0,-30.0
161.25,-28.0
160.0,-25.75
158.75,-24.0
157.25,-22.5
156.0,-20.5
154.5,-19.0
153.25,-17.75
151.75,-16.75
149.75,-15.5
148.5,-14.25
147.5,-12.75
146.25,-11.5
145.0,-9.5
144.25,-7.5
144.0,-6.0
143.5,-3.25
142.75,-1.0
141.5,0.75
140.0,1.5
138.25,2.75
136.75,4.25
111.25,3.5
114.0,3.0
117.0,3.5
120.25,3.75
123.0,3.75
125.0,3.5
127.75,3.0
131.0,3.75
133.25,3.75
135.5,5.0
138.25,6.25
140.25,8.25
142.75,9.25
144.0,11.25
145.0,13.75
145.75,16.0
145.75,18.75
145.5,20.75
145.0,22.75
143.5,25.0
142.75,27.0
142.25,29.5
142.0,31.25
142.25,33.0
144.25,34.0
146.75,35.75
148.25,37.75
149.75,39.25
151.25,41.25
152.25,43.5
153.0,46.0
153.25,48.0
153.75,49.5
154.5,51.5
155.75,53.5
156.5,56.25
157.75,59.0
157.75,62.0
157.75,64.75
156.5,66.5
154.0,66.0
152.25,65.25
149.75,63.5
149.0,62.0
147.5,60.0
146.25,58.5
144.75,57.25
142.75,56.25
140.25,55.0
138.0,53.75
136.75,53.0
135.25,52.25
134.0,50.25
132.75,48.0
131.75,46.25
131.0,44.25
130.0,42.5
129.75,40.0
129.75,43.5
127.75,44.0
124.5,44.25
121.75,44.75
122.25,46.75
121.5,48.75
120.25,50.25
119.0,52.25
117.5,53.75
116.25,55.25
115.5,56.5
114.0,57.75
112.75,58.5
111.25,59.75
109.75,61.25
108.5,62.0
107.0,62.75
105.75,64.0
103.75,65.5
102.5,66.0
101.0,67.25
99.5,67.5
99.0,66.5
98.25,65.5
97.75,63.5
98.75,61.75
100.25,60.0
101.5,58.5
103.75,57.0
105.0,55.0
107.0,53.75
108.0,52.25
109.75,50.25
110.75,48.0
112.0,46.0
113.25,43.5
103.75,54.25
104.25,52.25
104.25,49.5
105.0,47.0
105.0,45.5
105.25,43.5
106.0,42.0
107.0,40.0
109.75,40.5
112.0,42.5
114.25,42.75
107.25,37.75
105.0,36.0
103.75,33.25
103.25,31.25
134.5,38.0
135.25,40.75
136.75,43.5
138.75,45.5
140.75,48.0
143.0,49.75
145.5,51.75
148.25,53.75
149.75,54.5
151.25,56.25
152.25,58.5
107.75,5.0
105.25,6.25
102.5,7.0
100.5,9.0
99.0,11.25
97.75,14.75
97.75,17.25
98.25,19.5
99.0,22.25
100.25,24.25
105.0,16.75
106.5,15.5
107.25,14.75
107.25,13.25
107.25,11.0
108.75,14.75
110.75,16.0
117.5,11.25
119.5,10.5
120.75,9.25
122.75,8.25
125.0,6.5
117.5,12.5
120.0,12.5
122.75,12.0
125.5,11.75
127.25,11.0
129.75,9.75
131.75,9.0
118.75,15.25
121.75,15.25
125.0,15.25
129.0,14.75
132.0,14.0
100.25,16.0
97.0,15.5
94.75,15.25
93.0,14.5
91.5,12.75
89.5,11.75
87.5,11.0
99.0,19.25
96.75,19.25
94.75,18.75
92.25,18.75
90.0,18.5
87.5,17.5
101.0,19.5
98.75,20.25
96.0,22.0
92.75,22.0
90.75,22.75
100.5,26.75
100.5,28.25
102.25,28.5
104.5,29.0
106.0,27.0
106.5,24.75
106.5,23.5
105.25,23.0
103.25,23.5
101.75,24.25
120.75,21.25
121.75,22.25
123.5,24.25
123.75,25.75
122.75,25.0
120.75,23.0
120.25,21.25
121.0,19.5
123.0,19.25
125.0,19.25
126.5,19.25
128.5,20.25
130.0,21.5
131.75,23.5
131.75,25.5
127.25,26.25
129.0,26.25
125.0,25.75
124.25,21.5
126.25,21.5
127.75,22.0
130.0,22.75
86.0,-27.25
83.75,-27.75
81.75,-28.75
79.25,-30.0
77.5,-31.25
76.25,-33.25
74.75,-34.75
73.0,-36.75
72.75,-38.75
72.0,-40.75
71.0,-42.5
70.25,-45.25
70.0,-48.5
69.5,-50.5
69.5,-53.25
69.5,-55.5
70.0,-58.75
70.75,-60.75
72.0,-63.0
73.0,-65.0
74.25,-67.5
75.75,-69.25
77.5,-70.25
80.5,-71.25
83.25,-72.0
85.75,-72.5
88.0,-73.0
92.0,-72.5
94.25,-71.75
96.75,-70.5
98.25,-69.25
100.25,-66.25
100.5,-67.75
102.25,-65.5
103.0,-63.0
103.0,-60.75
103.25,-57.5
103.75,-54.75
103.75,-51.75
103.75,-48.5
103.25,-46.5
103.0,-44.25
102.25,-42.25
101.5,-39.75
100.5,-37.0
99.5,-35.25
98.25,-34.0
97.0,-32.0
96.0,-30.75
94.0,-29.25
92.25,-28.0
89.5,-27.25
77.75,-36.25
87.25,-36.0
97.0,-36.25
97.75,-52.75
87.25,-53.25
76.5,-53.25
79.0,-66.5
88.0,-68.5
95.5,-67.0
72.25,-58.25
74.25,-58.75
75.75,-60.25
77.75,-61.0
79.25,-59.5
81.25,-58.25
82.5,-57.5
83.75,-59.5
85.75,-61.5
87.25,-62.75
88.75,-60.25
91.25,-58.75
92.75,-57.5
94.25,-60.0
96.0,-61.5
97.5,-60.75
99.0,-60.0
100.25,-58.25
100.25,-42.5
99.5,-44.25
98.25,-45.25
97.5,-46.5
96.0,-44.5
94.25,-43.5
93.5,-42.25
92.75,-41.0
91.5,-41.5
90.25,-42.25
89.5,-43.5
88.75,-45.0
86.75,-46.25
85.25,-45.75
84.0,-44.25
84.0,-43.5
83.0,-42.25
82.0,-41.5
81.25,-40.75
80.5,-41.0
79.25,-43.0
78.25,-43.75
77.0,-45.0
76.5,-45.75
75.75,-44.25
75.0,-43.5
74.25,-42.5
73.5,-41.5
