x,y
75.87,28.09
75.87,28.59
75.87,30.59
75.12,30.84
73.87,30.84
76.62,33.09
76.62,35.84
76.37,37.34
75.62,37.84
77.87,40.34
78.87,41.59
78.37,39.34
78.37,36.84
79.62,43.59
80.87,43.59
80.87,41.34
80.87,35.59
80.87,35.59
80.87,29.84
80.87,28.34
78.37,27.59
78.37,29.84
79.87,30.09
79.87,31.09
78.37,32.09
78.37,32.34
78.37,33.34
79.37,33.34
79.37,33.34
79.37,33.59
81.87,36.09
81.12,36.34
81.12,38.34
81.37,40.59
81.87,41.09
82.12,43.34
83.87,45.34
83.87,45.34
84.12,45.34
84.87,46.09
85.12,46.09
83.62,47.34
83.62,45.34
83.62,39.09
83.62,41.84
84.62,41.84
86.87,45.09
87.12,48.09
87.12,45.84
86.62,45.59
85.12,43.59
86.37,43.59
86.37,40.09
86.37,40.09
83.37,39.34
78.87,35.34
78.37,34.59
78.37,30.09
78.37,25.59
80.37,25.59
81.12,26.59
81.87,26.59
84.62,26.34
86.87,26.34
86.37,27.34
84.37,27.34
82.62,29.59
82.62,29.59
82.62,32.09
82.62,32.84
80.37,32.09
80.37,32.09
81.62,34.34
83.62,35.84
83.62,39.59
83.37,38.34
85.87,37.34
85.87,34.59
85.12,34.59
85.12,31.34
85.12,30.34
84.62,31.59
84.12,27.34
86.62,30.09
86.62,32.34
85.62,32.59
85.37,32.59
87.37,34.84
85.87,36.84
85.87,38.09
87.62,38.09
87.62,39.59
86.62,40.34
86.37,41.09
86.87,42.09
83.37,36.09
83.37,31.34
83.37,30.59
83.37,28.84
79.37,37.84
79.37,38.59
77.12,41.84
84.87,33.34
84.62,28.09
82.12,25.34
76.37,25.84
