,x,y
61,35.77430829648006,88.4866299687918
62,63.54363679720244,59.462311558060684
63,66.72420528009016,43.633095060100985
64,78.12950001705272,31.555403633183097
66,50.34496708909153,33.80754451616029
68,61.767193448769454,22.77231841756033
69,62.55402614253767,0.9887938842458688
70,64.71768355585908,44.036097704945036
71,50.19048612605964,69.44308838020405
72,40.725733892306565,15.911000284236717
73,19.511125695075798,40.52540751855831
75,17.275749684629233,43.90420514847961
76,19.09874415006945,15.909881867424126
77,57.81964825639674,14.645530208145527
78,77.94471823382602,98.35589994441354
79,67.51525478132459,32.481546184722276
80,66.39448976354515,7.6842689704596765
81,81.1376072500388,48.73548718148825
82,60.034385114523324,43.58931832436072
83,56.70497005675162,43.62905491105691
84,44.91468133749282,43.13722641887167
85,49.530751271212566,23.499345639852653
87,78.30742891111281,56.82928623321319
88,73.74528224044741,38.927929446587854
89,34.015183241404266,41.348349282853036
90,39.12419896160711,24.934955540999358
94,59.992170538224535,0.5834603846006381
95,56.05417136631982,31.77038856826013
96,51.23702637547678,59.285146518035816
97,60.45278525645573,48.68498705507369
98,46.77529511040879,72.04454078412616
99,43.12828603103704,27.51224735078566
100,69.63622208533734,47.6185225257332
101,46.47098418135398,5.214769017151649
102,52.38646417336382,55.00802399188258
103,64.26293740022459,8.424854040186844
104,25.937240984711654,13.939437655317152
105,54.71277769855786,27.198325863101058
106,62.85913835412375,32.24441237178281
107,60.54127932724382,1.982012662519434
108,39.25551910525271,3.2348400923720853
110,59.53339402069207,29.51296823680815
111,37.167781242784784,77.9227566100702
112,46.77296662166784,49.9101790273468
113,26.059079826155216,23.57674618031689
114,45.64233390098725,46.160614973676886
116,77.11843522570051,92.152407390653
117,41.397105565924434,16.339532768507446
118,67.62372663646191,55.355523043581876
119,78.69442845362293,91.05190050252111
120,44.1914003423599,60.34771487410834
121,56.43216353877354,18.50190424656835
122,63.91544087326097,55.57158647408859
123,55.343088422572464,50.658816117855224
124,50.35274268770393,18.442585978457373
125,64.41045389400843,74.70168470878022
126,67.85370062156433,90.97829430016887
127,36.06685256781476,46.77710189340304
128,66.88470122870058,86.59792914295247
129,48.13220338879194,74.16804433991096
130,57.98775953405167,46.36402243935639
131,57.279473982973364,39.22440444280292
132,42.73170677058651,27.105300773700005
133,41.34337692178055,17.55658710763187
134,54.53001169222699,45.12129236342304
135,36.261530447258835,47.18685752277601
136,45.895361390038985,43.009109079320545
137,36.74286935805875,21.318797783960473
138,44.273027965442225,43.09761706455157
139,90.81898211921059,52.91179126542623
140,50.24951371910754,22.510555170196
141,34.530274289192704,55.15252861734032
142,52.29330157785984,39.027532114552514
143,60.372300904085364,59.448065193349066
144,70.98266097130792,73.9097293957808
145,69.35117693426247,69.68484255333112
146,64.76064485081423,87.51436718543351
147,37.57393832012397,68.25995823531149
149,50.37192342679887,18.851111163161974
151,58.61033851376391,25.32641857150027
152,60.97406889899564,52.1737161473829
153,51.271619847683354,17.798900353890925
154,32.53061183351912,35.14423580237013
155,67.02862277056697,73.71208806824362
157,71.82316212944377,51.801994236047285
158,51.725875329585804,88.25989078443811
159,58.82935064847618,59.15233505019647
160,47.82451686207895,30.373643095219848
161,58.71204928066072,53.474110403643074
162,58.42736207994875,98.80860669067015
163,84.76718570559767,78.38298286933528
164,53.53716030179828,37.217868629158815
165,52.369807150875005,90.07986519085317
166,36.64242871837402,14.120599487108983
167,53.18989040006451,36.31819695999113
168,22.95569173124045,3.2879527147077887
169,51.489792818629496,66.27614292341786
170,17.472640603085814,26.381653823304898
171,56.11190028147205,64.97361364700589
172,48.66259658000088,25.144238168158125
173,35.00975464466268,61.84144637943578
175,62.05825747741141,40.58921740659305
176,42.760230159872116,65.57359279718314
177,51.78194954988366,69.1587743442467
178,39.76840525388195,46.264149345663384
179,49.903743824166604,51.56430366664679
180,65.95080653326043,81.5431110400402
181,45.72556768846733,17.608851671474472
182,73.24768002431354,76.34572236558122
183,64.74062769782725,56.85642857678941
184,39.69115244113392,21.55438273633615
185,65.18498589436311,42.33429539274855
186,46.45430303724369,42.101318778611216
187,85.10141201958753,49.87992260400501
188,56.80764296447198,61.39124222422547
189,62.08983114501681,43.29535289166701
190,50.373952160943894,52.70760593489442
191,65.98979496525652,78.1267826945922
192,47.40331489555132,71.7343964655873
193,65.29874035340421,44.295841622059015
194,49.317139094428946,98.51494484954459
195,71.11234238833411,68.82314864214197
196,52.313818422985456,27.87873427019225
197,64.03790356744652,35.529537702352144
198,45.26929180229192,50.67746510681096
199,34.57340131214675,29.761074166958306
